부정,중립,긍정
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-3.196904659,6.280209541,-2.473947525
-3.740716219,4.787496567,-0.523130953
-3.266491652,2.476110458,1.005638599
-3.418385744,-0.680992723,4.346963882
-2.937264204,1.990376472,1.125315189
-3.12840271,2.612025023,0.732779205
-3.342331409,0.911072433,2.487660408
-3.224828482,1.552626848,1.747769952
-3.224828482,1.552626848,1.747769952
-2.937264204,1.990376472,1.125315189
-3.558384895,-0.497724444,4.1579175
-3.294446468,-1.079934835,4.385684013
-3.279781818,6.790271759,-2.937722445
-3.259616852,-0.132402554,3.430515051
-3.398206711,6.022053719,-2.126770258
-3.546944141,3.627746582,0.118853241
-3.453539848,3.671728611,0.011802332
-3.388390541,-2.752402544,6.550404549
2.206353903,-4.296001434,2.144874573
0.43758902,-2.441559076,2.028321743
0.947032392,-3.883890152,3.319383383
-3.396798611,-2.78368783,6.571325302
0.790631056,-2.491299391,2.078531504
-1.909288645,-3.875086069,6.047937393
-1.822540045,-3.801727772,5.941940308
-3.48211956,-2.687801123,6.46656847
-3.209160805,1.072395921,3.031154394
-3.310628414,-2.884037733,6.538941383
-3.430804729,-2.808791399,6.628964424
0.728253782,-2.553559542,2.026841402
-3.408290386,-2.846609116,6.516474724
-3.621394157,-2.699902534,6.613155842
-3.519612789,-2.751079798,6.540229797
-3.196904659,6.280209541,-2.473947525
-3.740716219,4.787496567,-0.523130953
-3.266491652,2.476110458,1.005638599
-3.418385744,-0.680992723,4.346963882
-2.937264204,1.990376472,1.125315189
-3.12840271,2.612025023,0.732779205
-3.342331409,0.911072433,2.487660408
-3.224828482,1.552626848,1.747769952
-3.224828482,1.552626848,1.747769952
-2.937264204,1.990376472,1.125315189
-3.558384895,-0.497724444,4.1579175
-3.294446468,-1.079934835,4.385684013
-3.279781818,6.790271759,-2.937722445
-3.259616852,-0.132402554,3.430515051
-3.398206711,6.022053719,-2.126770258
-3.546944141,3.627746582,0.118853241
-3.453539848,3.671728611,0.011802332
-3.278220415,2.013055325,1.990816593
-3.45899725,4.025191307,0.174397469
-3.459084988,2.883868933,1.310604095
-3.176780939,6.760380745,-3.040119886
-2.210361242,5.472843647,-2.713561296
-3.555883408,3.99105072,0.164577127
-2.863186121,1.162908673,2.375926733
-2.785512447,6.412877083,-3.201222181
-2.033163548,0.293843538,1.595398664
-2.211921692,2.393992662,-0.085754387
-2.131945133,2.459403753,-0.153193161
-2.308678627,1.782704949,0.472514659
-2.349967241,0.881000996,1.665223002
-1.358348846,3.333386421,-1.856134892
-3.58720088,-2.779312372,6.484785557
-3.043820381,5.9799757,-2.249462843
-2.890352249,5.182286263,-1.731786966
-2.842131138,5.175930023,-1.723081231
-3.273880005,6.018920898,-2.07647872
-2.792277813,6.019518852,-2.745184183
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-2.229840994,-2.918972254,5.366926193
-3.463650227,-2.84564805,6.524726868
-3.08534646,-3.128159285,6.575985909
-2.75570631,-3.005413294,5.947999001
-2.478153229,0.148713738,2.633459806
-3.379085064,-2.910077333,6.518930912
1.275695801,-3.779226542,2.831977129
-1.496118784,-1.315309048,2.938153028
-2.155304193,1.341343164,1.068689346
-3.454986572,-2.862033606,6.438335419
-3.36233449,-2.013180017,5.633257866
-3.54954958,-2.362768412,6.224815369
-2.566581249,-1.460446119,4.353525162
-3.453072071,-2.844475985,6.427079201
-3.404953003,-2.703064442,6.535398006
-1.279818535,-1.417484999,2.880767584
-3.290231466,-1.814233065,5.585399151
-2.715005875,-1.496946096,4.648847103
0.448229671,3.231579781,-3.101490259
-3.574844599,-2.732974768,6.517905712
-3.637753725,-1.361109018,5.450760365
-2.528464794,-2.571102858,5.489817619
-2.94795537,3.760902405,-0.197233573
-2.800492287,0.83037287,2.305994272
-2.229840994,-2.918972254,5.366926193
-3.463650227,-2.84564805,6.524726868
-3.08534646,-3.128159285,6.575985909
-2.75570631,-3.005413294,5.947999001
-2.478153229,0.148713738,2.633459806
-3.379085064,-2.910077333,6.518930912
1.275695801,-3.779226542,2.831977129
-1.496118784,-1.315309048,2.938153028
-2.155304193,1.341343164,1.068689346
-3.454986572,-2.862033606,6.438335419
-3.36233449,-2.013180017,5.633257866
-3.54954958,-2.362768412,6.224815369
-2.566581249,-1.460446119,4.353525162
-3.453072071,-2.844475985,6.427079201
-3.404953003,-2.703064442,6.535398006
-1.279818535,-1.417484999,2.880767584
-3.290231466,-1.814233065,5.585399151
-2.715005875,-1.496946096,4.648847103
0.448229671,3.231579781,-3.101490259
-3.574844599,-2.732974768,6.517905712
-3.637753725,-1.361109018,5.450760365
-2.528464794,-2.571102858,5.489817619
-2.94795537,3.760902405,-0.197233573
-2.800492287,0.83037287,2.305994272
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-3.196904659,6.280209541,-2.473947525
-3.740716219,4.787496567,-0.523130953
-3.266491652,2.476110458,1.005638599
-3.418385744,-0.680992723,4.346963882
-2.937264204,1.990376472,1.125315189
-3.12840271,2.612025023,0.732779205
-3.342331409,0.911072433,2.487660408
-3.224828482,1.552626848,1.747769952
-3.224828482,1.552626848,1.747769952
-2.937264204,1.990376472,1.125315189
-3.558384895,-0.497724444,4.1579175
-3.294446468,-1.079934835,4.385684013
-3.279781818,6.790271759,-2.937722445
-3.259616852,-0.132402554,3.430515051
-3.398206711,6.022053719,-2.126770258
-3.546944141,3.627746582,0.118853241
-3.453539848,3.671728611,0.011802332
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-3.278220415,2.013055325,1.990816593
-3.45899725,4.025191307,0.174397469
-3.459084988,2.883868933,1.310604095
-3.176780939,6.760380745,-3.040119886
-2.210361242,5.472843647,-2.713561296
-3.555883408,3.99105072,0.164577127
-2.863186121,1.162908673,2.375926733
-2.785512447,6.412877083,-3.201222181
-2.229840994,-2.918972254,5.366926193
-3.463650227,-2.84564805,6.524726868
-3.08534646,-3.128159285,6.575985909
-2.75570631,-3.005413294,5.947999001
-2.478153229,0.148713738,2.633459806
-3.379085064,-2.910077333,6.518930912
1.275695801,-3.779226542,2.831977129
-1.496118784,-1.315309048,2.938153028
-2.155304193,1.341343164,1.068689346
-3.454986572,-2.862033606,6.438335419
-3.36233449,-2.013180017,5.633257866
-3.54954958,-2.362768412,6.224815369
-2.566581249,-1.460446119,4.353525162
-3.453072071,-2.844475985,6.427079201
-3.404953003,-2.703064442,6.535398006
-1.279818535,-1.417484999,2.880767584
-3.290231466,-1.814233065,5.585399151
-2.715005875,-1.496946096,4.648847103
0.448229671,3.231579781,-3.101490259
-3.574844599,-2.732974768,6.517905712
-3.637753725,-1.361109018,5.450760365
-2.528464794,-2.571102858,5.489817619
-2.94795537,3.760902405,-0.197233573
-2.800492287,0.83037287,2.305994272
-1.375040293,5.141449451,-3.16477704
-3.516206026,-2.648768425,6.537797451
-3.022284985,-0.394087464,3.767390966
-3.175850391,-3.106598139,6.464383125
-3.557897329,-2.264824867,6.086632729
-2.562990427,0.642897964,2.085236311
-3.382322311,-2.99453187,6.545686722
-3.624720097,-2.57162261,6.562999725
-3.375108719,-2.971630096,6.482471466
-3.610700369,-2.663696289,6.534815788
-2.192276955,0.906822443,1.788023829
1.662018299,-4.406093597,2.998548269
-2.260428429,-0.805320859,3.493895292
-3.399262428,-2.919933796,6.482499599
-3.440834761,-2.826300859,6.512056351
-3.339605093,-2.671976805,6.313066006
-2.251500368,0.06482555,2.120783567
-3.326212883,-2.933459997,6.546663284
-2.399841309,-1.232850313,3.797780275
-2.657957554,-3.31377244,6.173879623
-2.327708244,5.916356087,-2.991433859
-2.867958546,-3.224480152,6.365252495
-1.281494856,-2.489504337,4.194098473
-2.744655848,-3.294868231,6.132514954
-3.362142801,-2.743418932,6.374486923
-2.652266502,-2.946110964,5.879168987
-3.085536957,-2.828053713,6.296981812
-1.317446232,2.340619326,-0.826226234
-2.571585417,-1.695902586,4.188450336
-3.883401632,-1.023415685,5.3897295
-3.263055325,-2.939327002,6.454556465
-2.8423419,-2.156049728,5.246726036
-3.426825523,-2.833835125,6.502479553
-3.717694283,-2.364298344,6.256297112
-2.736968756,1.076417089,1.795104265
-3.403526306,-2.817026854,6.485437393
-3.874477863,-2.422222376,6.503525734
-2.948485851,5.944783211,-2.32685113
-3.309176445,-1.726366758,5.351518631
-3.286221504,-2.615299463,6.187273502
-3.360328674,-2.810162306,6.499147415
-2.503388405,3.894352913,-0.711281359
-3.648134947,-2.709559679,6.558754921
-3.684074402,-2.671956778,6.537796974
-3.707589149,-2.512934446,6.493836403
-3.399493217,-2.937258005,6.511075974
-3.568109989,-2.703435898,6.501150131
-3.726120472,0.023267135,4.261135101
-2.475523472,6.167444229,-3.095304251
-3.462803841,-2.289431572,5.717508316
4.832886219,-1.849186063,-3.347633123
-3.490605354,-2.724494696,6.448597908
-2.978754997,6.67432785,-3.261556864
-3.403908014,-2.889802217,6.395966053
-3.218461514,4.513207436,-0.920229852
-2.867052317,6.295779228,-3.034625053
-1.195532084,4.486136436,-2.880275965
4.7406497,-2.521453142,-2.623210192
2.388491154,-3.00723815,0.391802281
-0.039342433,-4.276085854,4.546215057
-3.506248951,-2.489144802,6.551492691
1.527497292,-3.767049313,2.134536505
-3.243888855,-2.919548035,6.27421999
-3.010826111,0.792847514,2.593189001
-3.251416206,6.814159393,-3.165110111
-2.629362583,6.321221352,-3.138425589
-3.548941851,3.381163836,0.735409558
-2.002902985,5.654684067,-3.188958168
-3.180620193,0.935946465,2.873538256
-2.213288307,4.464804649,-1.677367449
-1.923263431,-0.422438502,3.00356698
-0.123468302,3.78525281,-3.509225607
5.826470852,-2.661565304,-3.40529871
-2.486295938,5.446750641,-2.497051001
-1.620198846,-3.182868719,5.046325207
2.133955002,0.981626272,-3.119301558
-2.685192585,5.373803139,-2.155876398
1.488368511,3.012877941,-4.667581558
-4.161450863,3.038195848,1.607711554
-4.161450863,3.038195848,1.607711554
0.029506102,4.050151825,-3.708170891
-3.416357994,2.696663618,1.523280501
-3.586808681,-2.514539719,6.33313942
-3.026445866,2.640887737,1.233748198
-3.289417267,5.70870018,-1.623597145
-2.631340981,-1.564680338,4.419712067
0.642567456,1.978068829,-2.525863647
-3.013333082,4.419263363,-0.91579479
-3.197973251,-1.996902108,5.364335537
2.787255287,0.647172689,-3.353001833
-2.605781555,6.469539642,-3.368952036
-1.141664505,5.432214737,-3.96556735
-3.446195841,6.137236118,-1.957902431
-1.184509277,1.694692612,-0.335635096
1.729961395,2.098193884,-3.681546926
5.561790466,-2.940942764,-2.95963192
2.42289114,1.754713058,-4.164310455
-1.696652889,6.086190701,-4.152656555
5.901964188,-3.020918608,-3.223248243
-0.899868071,5.009123802,-4.025422573
-3.446195841,6.137236118,-1.957902431
4.422616959,-2.463335276,-1.984097719
1.368146896,0.368202507,-1.982990265
-1.945016146,2.698614836,-0.738691866
1.83531785,-1.917511582,0.574175358
5.62799263,-1.708337188,-4.07172823
-2.495977163,1.326310873,1.270837784
5.099953175,-1.220748305,-4.093042374
1.033723712,3.112991095,-4.292592049
0.605986655,-2.12390852,1.815176964
3.425691843,0.782881141,-4.48459053
0.807279825,3.184261084,-3.561716318
-3.089309931,6.413434029,-2.835975647
0.470552623,4.249052048,-4.620512962
0.654557884,-2.627863169,2.274470568
1.996511698,1.149896979,-3.175037146
-2.281995773,6.4279356,-4.003546715
-0.795301974,4.417500496,-3.622300386
-0.30416882,4.354120255,-3.872922897
1.108348727,2.763724566,-3.828511953
-2.413658142,6.316203117,-3.529371977
-3.225370884,6.839764595,-3.274141073
-2.266540527,4.9487257,-2.624130011
-2.52534008,6.547936916,-3.67644906
-0.18136932,4.475980759,-3.973618031
-2.603648424,6.651553154,-3.664648056
-1.450914264,5.656935215,-4.015715599
-3.124706745,4.559995174,-0.880477011
0.991964877,2.924933672,-3.960970163
-1.937126517,6.004853725,-3.934057474
3.932996273,-0.551569283,-3.419355631
-2.534567833,6.601896286,-3.616134882
-0.768004358,0.991217673,0.028992267
0.112001702,4.315154552,-4.255494118
5.024247169,-3.924263477,-1.251455545
-2.513028622,6.219114304,-3.124629021
-3.285300493,5.593260288,-1.305075765
3.935031891,0.089842878,-4.134999275
-0.705402792,5.091446877,-4.036465645
-3.295907497,6.024102211,-2.074990034
3.072089911,1.610796332,-4.896686077
-1.223148584,2.757141829,-1.314987421
0.53485781,3.385456562,-3.514794111
0.730539083,3.493938923,-3.959267855
4.268067837,-0.909846187,-3.580523968
3.800920486,0.342434913,-4.247311115
